,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1,2020-07-02,hd,251.94000244140625,252.3000030517578,247.9199981689453,228.55474853515625,3369800.0,3.0,2.117095508620963,237.69776149571683,219.23605198084564,55.6450093225778,35.235175930017185,12.09516903568431,227.56109263102215,213.7606684366862,27.68000030517578,1.0747855932710169
1,2020-07-02,ibm,114.42638397216797,116.08030700683594,114.01529693603516,96.22091674804688,3919362.0,3.0,-0.9931871363453695,107.57190524351485,90.08929775941483,48.3388689876849,-59.743222831505484,4.727901538628334,99.19514694213868,97.91390393575033,27.68000030517578,1.0747855932710169
1,2020-07-02,intc,59.189998626708984,59.810001373291016,58.970001220703125,53.41698455810547,15578600.0,3.0,-0.5030809812174653,57.94363422328225,50.98526783055076,49.21185072092116,-70.32582713724248,8.423667414942777,55.08944155375163,54.228947194417316,27.68000030517578,1.0747855932710169
1,2020-07-02,msft,205.67999267578125,208.02000427246094,205.0,199.85791015625,29315800.0,3.0,5.142865807648633,201.54949533669225,177.73387258322964,61.85019884189317,146.84261002817613,36.16339893714,185.56639556884767,178.3346061706543,27.68000030517578,1.0747855932710169
1,2020-07-02,t,22.74169158935547,23.0362548828125,22.673715591430664,16.90580940246582,49947900.0,3.0,-0.11971151865570206,18.491167186922254,15.923515773588,48.09627275842625,-44.41924405059321,1.1192104379186532,17.269258562723795,17.00885230700175,27.68000030517578,1.0747855932710169
2,2020-07-06,aapl,92.5,93.94499969482422,92.46749877929688,91.51732635498047,118655600.0,0.0,3.002287571009319,92.16718655465904,81.28807162405191,65.0352267745854,124.27281432165759,39.04335068315469,84.0447374979655,77.9231470743815,27.940000534057617,15.065659518507644
2,2020-07-06,amzn,146.74850463867188,152.99400329589844,146.5,152.8520050048828,137612000.0,0.0,5.774294512520925,147.98105234767468,121.81189809177846,72.2976098920574,210.67293688182392,63.0541921710252,130.72773361206055,124.35435028076172,27.940000534057617,15.065659518507644
2,2020-07-06,cat,130.1300048828125,130.5,128.1699981689453,119.19878387451172,2491900.0,0.0,1.4615700269641536,124.70704496040894,109.41821749076293,54.780590563648715,60.650919831815614,17.225170082303492,115.74428863525391,109.5097531636556,27.940000534057617,15.065659518507644
2,2020-07-06,hd,250.27000427246094,251.5,247.0399932861328,229.52047729492188,3133800.0,0.0,2.1149232273347707,237.03415056905413,219.4076066330943,56.059757233525445,26.581131387965566,9.898239158656391,227.8707310994466,214.61734873453776,27.940000534057617,15.065659518507644
2,2020-07-06,ibm,115.91778564453125,116.49139404296875,114.20649719238281,96.61478424072266,4231488.0,0.0,-0.9312779337456618,106.42736512284233,90.27966765303657,48.70134638941577,-53.79992495420189,2.960902509614806,99.22381744384765,97.94711176554362,27.940000534057617,15.065659518507644
2,2020-07-06,intc,58.720001220703125,59.619998931884766,58.599998474121094,53.78736114501953,20536700.0,0.0,-0.45368426642421156,57.27823398288216,51.21704494778189,49.85691235644094,-68.79236169312524,11.564145038619028,55.01596590677897,54.24236660003662,27.940000534057617,15.065659518507644
2,2020-07-06,msft,208.8300018310547,211.1300048828125,208.08999633789062,204.1601104736328,31897600.0,0.0,5.6236277961377255,203.67894669226476,177.88148116418054,63.682998328079584,163.5707204420928,41.62509357926555,186.44718170166016,179.07793833414715,27.940000534057617,15.065659518507644
2,2020-07-06,t,23.066465377807617,23.11178207397461,22.83987808227539,17.136245727539062,44639852.0,0.0,-0.09276316317063049,18.293743255015638,15.992797157887194,49.41328552417028,-27.381882449711544,2.778153142743683,17.282747268676758,17.01447262763977,27.940000534057617,15.065659518507644
3,2020-07-07,aapl,93.85250091552734,94.65499877929688,93.05750274658203,91.2333755493164,112424400.0,1.0,3.01908375463168,92.4443360669622,81.97126070427805,64.55876370775836,121.48271618201862,41.88796671104694,84.483740234375,78.3532699584961,29.43000030517578,2.5357216827303493
3,2020-07-07,amzn,152.92750549316406,153.4774932861328,149.5,150.00599670410156,105150000.0,1.0,6.18659473859725,150.13632096681678,122.03692885007776,69.16887788895592,190.7963467178449,63.568395021233904,131.66646677652994,125.15215021769205,29.43000030517578,2.5357216827303493
3,2020-07-07,cat,127.73999786376953,128.75,126.80000305175781,117.14505767822266,2018100.0,1.0,1.4113581195697833,122.68981100433774,110.46661065703921,53.2740816070217,26.251415185511025,12.113968444594612,116.19647598266602,109.56051953633626,29.43000030517578,2.5357216827303493
3,2020-07-07,hd,247.3699951171875,250.77999877929688,247.07000732421875,227.49703979492188,2927800.0,1.0,1.9277057906879236,235.77024031525033,219.80512284392935,54.94613787294351,3.7444803300388205,9.8982391586564,228.0824462890625,215.3380584716797,29.43000030517578,2.5357216827303493
3,2020-07-07,ibm,113.76673126220703,114.25430297851562,112.17017364501953,94.51673889160156,4474893.0,1.0,-1.0395261597442271,104.07493629106594,91.1715000187485,46.88845840657866,-95.21530531507064,10.919444699964176,99.20211385091146,97.91613540649413,29.43000030517578,2.5357216827303493
3,2020-07-07,intc,59.06999969482422,59.56999969482422,58.13999938964844,52.67621612548828,15996500.0,1.0,-0.49845129466646654,56.68983685350465,51.32123072767211,47.96620354774052,-86.3588081881575,15.418940106498983,54.897020721435545,54.26481526692708,29.43000030517578,2.5357216827303493
3,2020-07-07,msft,210.4499969482422,214.6699981689453,207.99000549316406,201.78616333007812,33600700.0,1.0,5.746831544372554,204.91888454633994,178.56881076616008,61.983188778543074,153.22661197145604,47.12911253149715,187.24625295003256,179.7815434773763,29.43000030517578,2.5357216827303493
3,2020-07-07,t,22.885196685791016,22.998489379882812,22.832326889038086,17.040700912475586,36422181.0,1.0,-0.07821445778800751,17.957563710267685,16.165427088682513,48.881283263531465,-39.132215195771906,2.5941953468511585,17.29099032084147,17.01063214937846,29.43000030517578,2.5357216827303493
4,2020-07-08,aapl,94.18000030517578,95.375,94.08999633789062,93.35820770263672,117092000.0,2.0,3.1673399249182808,93.3757328939473,81.95491438388474,66.46087984216791,134.3038791423447,44.68614653601114,85.01119588216146,78.79740384419759,28.079999923706055,3.308111389381207
4,2020-07-08,amzn,151.1304931640625,154.19850158691406,150.6215057373047,154.0554962158203,100752000.0,2.0,6.762156475191915,153.149460602756,121.42503890896273,71.01518284239532,190.13556385710254,64.35913557901083,132.7652165730794,125.91235020955403,28.079999923706055,3.308111389381207
4,2020-07-08,cat,129.3300018310547,129.3300018310547,126.47000122070312,118.00154876708984,2279500.0,2.0,1.4242585283348888,121.5070271551749,111.09129895566495,53.82195986707638,28.631409622208007,13.814598665273142,116.52556279500325,109.79119313557943,28.079999923706055,3.308111389381207
4,2020-07-08,hd,247.8699951171875,249.7899932861328,246.22000122070312,229.17095947265625,2294000.0,2.0,1.8925893597361778,234.4302891823838,220.44699353245997,55.699258653384675,-0.6617468888331027,7.571273557012112,228.33167266845703,216.1284189860026,28.079999923706055,3.308111389381207
4,2020-07-08,ibm,112.86807250976562,113.42256164550781,111.35755157470703,94.62124633789062,5431669.0,2.0,-1.104152795113265,102.28592648248535,91.82225833196777,46.99013998539246,-99.11856128116415,13.93065306246035,99.09359436035156,97.89152806599935,28.079999923706055,3.308111389381207
4,2020-07-08,intc,58.45000076293945,58.70000076293945,57.93000030517578,52.94721603393555,13277900.0,2.0,-0.5062265942431949,56.13962268899343,51.471245764986065,48.459344267921246,-92.88816735862461,17.18062803597135,54.78469988505046,54.26842435201009,28.079999923706055,3.308111389381207
4,2020-07-08,msft,210.07000732421875,213.25999450683594,208.69000244140625,206.22398376464844,33600000.0,2.0,6.131881905498062,206.98610979180506,178.7331010236246,63.84920964569857,152.10306962676344,47.12911253149716,188.25591023763022,180.55315424601238,28.079999923706055,3.308111389381207
4,2020-07-08,t,23.00604248046875,23.074018478393555,22.771902084350586,17.119384765625,51547292.0,2.0,-0.059647791977305076,17.669805161560873,16.33178766528239,49.34589072601626,-33.41151653171067,4.423272220127658,17.284245999654136,17.01316129366557,28.079999923706055,3.308111389381207
5,2020-07-09,aapl,96.26249694824219,96.31749725341797,94.67250061035156,93.75965881347656,125642800.0,3.0,3.2794245922477785,94.31972226710992,81.74947786716741,66.8090401595439,138.22449393579006,48.17783628696681,85.54077326456705,79.19207750956217,29.260000228881836,6.653569140462231
5,2020-07-09,amzn,155.79949951171875,159.69400024414062,153.6999969482422,159.13150024414062,127774000.0,3.0,7.540956943726769,157.04921459930404,120.2011851809694,73.1037556043247,207.61125937497397,69.7148349670519,134.05228322347006,126.66177520751953,29.260000228881836,6.653569140462231
5,2020-07-09,cat,127.54000091552734,128.35000610351562,125.12000274658203,115.79125213623047,2663500.0,3.0,1.2418148606226254,120.46253728232496,111.51782847084887,52.18834121054996,-4.615192600689911,8.586618219482906,116.6271748860677,109.94943796793619,29.260000228881836,6.653569140462231
5,2020-07-09,hd,249.66000366210938,250.50999450683594,246.35000610351562,228.05809020996094,2994700.0,3.0,1.7547326209722485,233.4211332523503,220.85924394491533,55.06619055637295,-5.565985337222595,9.310008864958556,228.39508056640625,216.77253748575848,29.260000228881836,6.653569140462231
5,2020-07-09,ibm,112.81070709228516,112.81070709228516,110.13384246826172,93.0135498046875,4982098.0,3.0,-1.2704525571523533,100.73902382376168,92.23090949533012,45.60080808095285,-111.25119393517133,18.37234551531003,98.8301996866862,97.8036376953125,29.260000228881836,6.653569140462231
5,2020-07-09,intc,58.20000076293945,58.75,57.70000076293945,52.77558135986328,20683700.0,3.0,-0.5202410440456262,55.050905238255645,52.06762045754514,48.160301235242116,-92.92706439615138,19.152132173240346,54.629920705159506,54.23982830047608,29.260000228881836,6.653569140462231
5,2020-07-09,msft,216.3300018310547,216.3800048828125,211.47000122070312,207.6677703857422,33121700.0,3.0,6.4788544042961576,209.25473988389479,178.15821635389818,64.43669822593594,162.04118680219145,51.714262878787366,189.30594177246093,181.2169319152832,29.260000228881836,6.653569140462231
5,2020-07-09,t,22.560422897338867,22.567975997924805,22.197885513305664,16.98625373840332,52120187.0,3.0,-0.055041650941277,17.39145351648204,16.502405202390026,48.57317517501876,-81.98456823947033,9.398295702074925,17.25376771291097,17.004666407903034,29.260000228881836,6.653569140462231
6,2020-07-10,aapl,95.33499908447266,95.9800033569336,94.70500183105469,93.92367553710938,90257200.0,4.0,3.3429518099353714,94.80521251291098,82.43362644582926,66.95402576588592,131.3544323909408,48.17783628696681,86.07467473347982,79.60014521280924,27.290000915527344,4.21960898631581
6,2020-07-10,amzn,159.58799743652344,160.75,156.78500366210938,160.0,109720000.0,4.0,8.134473451522325,160.24420501607696,120.21639450174533,73.44247313430662,196.11874919993835,70.62164404636287,135.38378321329753,127.40537516276042,27.290000915527344,4.21960898631581
6,2020-07-10,cat,125.97000122070312,128.22999572753906,125.81999969482422,117.89102172851562,2691400.0,4.0,1.252225916236938,120.40340574160062,112.17189409360445,53.57319619993567,10.691112970573878,8.586618219482894,116.85035196940105,110.2179662068685,27.290000915527344,4.21960898631581
6,2020-07-10,hd,248.2899932861328,250.3300018310547,246.63999938964844,230.0355224609375,2745300.0,4.0,1.7844721348849646,233.12594115230715,222.13303559329833,55.985740112676694,9.44911984049048,9.310008864958546,228.59205983479816,217.58203150431316,27.290000915527344,4.21960898631581
6,2020-07-10,ibm,110.42064666748047,113.35564422607422,110.21988677978516,95.13569641113281,4482842.0,4.0,-1.2169782533109554,100.73245118554132,92.26481138770086,47.7118511880082,-88.393190807692,15.534150333103733,98.66460622151693,97.82012634277343,27.290000915527344,4.21960898631581
6,2020-07-10,intc,57.95000076293945,59.689998626708984,57.83000183105469,53.7783317565918,17742300.0,4.0,-0.4453008685786344,55.036715839730334,52.066451884879044,50.02421927769681,-59.33431610183601,7.92774107331481,54.564575831095375,54.25474427541097,27.290000915527344,4.21960898631581
6,2020-07-10,msft,213.6199951171875,214.0800018310547,211.0800018310547,207.03793334960938,26177600.0,4.0,6.626622445722347,210.36243810723548,179.70547113348718,63.96757175842377,141.72591818131605,49.9763367726851,190.3482208251953,181.8995226542155,27.290000915527344,4.21960898631581
6,2020-07-10,t,22.280967712402344,22.832326889038086,22.243202209472656,17.325517654418945,48846464.0,4.0,-0.023741807530708314,17.4411196281335,16.489650864420213,50.61196317044698,-50.6838100351917,2.7059891209971716,17.24939816792806,17.01156783103943,27.290000915527344,4.21960898631581
7,2020-07-13,aapl,97.26499938964844,99.95500183105469,95.25749969482422,93.49038696289062,191649200.0,0.0,3.3200631989559355,95.08756147649251,83.2065966961149,66.16418345272797,144.84242311754082,60.26574289116493,86.59666315714519,79.99179560343424,32.189998626708984,11.538861674166839
7,2020-07-13,amzn,162.55299377441406,167.21449279785156,153.41949462890625,155.1999969482422,154408000.0,0.0,8.123872483968114,161.72862781149706,121.52687145608104,68.5096785483386,170.74094438818472,75.43489841521178,136.48649978637695,127.98521677652995,32.189998626708984,11.538861674166839
7,2020-07-13,cat,129.4199981689453,132.08999633789062,128.85000610351562,120.2486801147461,3708400.0,0.0,1.4341876582410436,120.87361093599479,112.38503621976692,55.08432307861742,72.66490543806957,20.51550436684771,117.17084401448568,110.50008455912273,32.189998626708984,11.538861674166839
7,2020-07-13,hd,251.9199981689453,257.8599853515625,249.08999633789062,229.58482360839844,4437500.0,0.0,1.7514832742449755,233.06089772337373,222.85753184205595,55.71689823045933,80.18103272822019,25.9558404742301,228.67222646077474,218.3631368001302,32.189998626708984,11.538861674166839
7,2020-07-13,ibm,114.5124282836914,115.6692123413086,113.44168090820312,95.81896209716797,4864632.0,0.0,-1.106708208357631,100.57296369428761,92.20645448808543,48.37906951351166,-48.665902774594976,4.195990003297136,98.51187438964844,97.88713442484537,32.189998626708984,11.538861674166839
7,2020-07-13,intc,59.84000015258789,60.619998931884766,58.38999938964844,52.92011642456055,19082900.0,0.0,-0.44997402404626285,55.02909239794715,52.00632172558801,48.480879615654516,-47.070771450436624,1.8506615867869392,54.43358523050944,54.22661075592041,32.189998626708984,11.538861674166839
7,2020-07-13,msft,214.47999572753906,215.8000030517578,206.5,200.6427764892578,38135600.0,0.0,6.156723099623974,210.17070993346533,181.7701988800112,59.42334479689184,107.49503116144763,31.120685902321792,191.1175755818685,182.39242808024088,32.189998626708984,11.538861674166839
7,2020-07-13,t,22.779455184936523,22.78700828552246,22.386707305908203,17.112760543823242,54274864.0,0.0,-0.01592065348127747,17.437565119272342,16.490295140737423,49.342918642132986,-53.140251760988335,2.705989120997174,17.2416836420695,17.01426758766174,32.189998626708984,11.538861674166839
8,2020-07-14,aapl,94.83999633789062,97.25499725341797,93.87750244140625,95.03752136230469,170989200.0,1.0,3.38771317721357,95.6711475504927,83.73047445878463,67.5770161684642,123.09675239265722,47.497661556237766,87.1383176167806,80.42505963643391,29.520000457763672,8.934489289182242
8,2020-07-14,amzn,154.4499969482422,156.36900329589844,147.5,154.1999969482422,144638000.0,1.0,7.943215059428866,162.77805097495013,123.0340477188975,67.53213090153207,113.93650968117122,51.188657951923076,137.50809961954752,128.57605005900066,29.520000457763672,8.934489289182242
8,2020-07-14,cat,130.32000732421875,137.30999755859375,129.22999572753906,126.05988311767578,6540800.0,1.0,2.0239780072444518,123.030517947662,111.45023461581455,58.52633950226334,147.8381604141128,33.12996279549551,117.67368392944336,110.81597124735514,29.520000457763672,8.934489289182242
8,2020-07-14,hd,249.0,258.17999267578125,248.4600067138672,237.09909057617188,4614200.0,1.0,2.305106081437799,234.5202417084787,222.90931609181428,59.10396769688087,126.05151373360582,23.92162799334195,229.03913472493488,219.12365290323893,29.520000457763672,8.934489289182242
8,2020-07-14,ibm,113.4034423828125,115.57361602783203,112.73422241210938,96.94437408447266,4742982.0,1.0,-0.9179257843116915,100.4881626563224,92.20685229729088,49.4775547987082,-44.263480685363916,7.173721474005131,98.39692408243815,97.91486256917318,29.520000457763672,8.934489289182242
8,2020-07-14,intc,57.869998931884766,59.25,57.349998474121094,53.2814826965332,24190900.0,1.0,-0.41968048000688896,54.93634605118973,51.99789047529953,49.1640464511228,-75.72331015230054,8.102330399943265,54.34686088562012,54.210937945048016,29.520000457763672,8.934489289182242
8,2020-07-14,msft,206.1300048828125,208.85000610351562,202.02999877929688,201.883056640625,37591800.0,1.0,5.817345981853947,209.95987288363307,183.86178849332003,59.993538139882745,72.97853441118735,15.916296936966779,191.94183756510418,182.8808817545573,29.520000457763672,8.934489289182242
8,2020-07-14,t,22.44713020324707,22.73413848876953,22.303625106811523,17.227767944335938,40519034.0,1.0,-0.00043715720812897985,17.45014027862613,16.486310488890958,50.043376028766275,-51.65431653417886,4.797538139965913,17.23649133046468,17.008861271540322,29.520000457763672,8.934489289182242
9,2020-07-15,aapl,98.98999786376953,99.24749755859375,96.48999786376953,95.69110107421875,153198000.0,2.0,3.4542462918733605,96.47286795685055,83.87905465057132,68.15805800669088,144.53778151063804,53.24653340610976,87.689599609375,80.89310124715169,27.760000228881836,6.937111840285215
9,2020-07-15,amzn,154.01150512695312,154.91749572753906,148.65899658203125,150.44349670410156,115778000.0,2.0,7.411489535719596,163.17060767324742,124.60949028817836,63.984275278406606,94.18690595945527,51.18865795192307,138.40219955444337,129.08876673380533,27.760000228881836,6.937111840285215
9,2020-07-15,cat,140.1699981689453,140.1699981689453,137.11000061035156,127.42288208007812,4915200.0,2.0,2.5717284485385505,124.92367701697167,110.31686100793068,59.28341479262753,206.21376931659245,38.8168814218134,118.13538767496745,111.180668258667,27.760000228881836,6.937111840285215
9,2020-07-15,hd,260.1400146484375,261.2900085449219,255.14999389648438,237.10829162597656,4343700.0,2.0,2.7133211157591575,235.9820438336721,222.16950798517558,59.107929557463514,179.62288431289954,29.896271860613776,229.24117024739584,219.93567479451497,27.760000228881836,6.937111840285215
9,2020-07-15,ibm,117.01720428466797,118.50860595703125,116.77820587158203,98.87359619140625,4679176.0,2.0,-0.6056605742147667,100.08816498844932,92.43401976496865,51.314768210162306,10.035155127124684,5.809390309354632,98.3165387471517,97.97091064453124,27.760000228881836,6.937111840285215
9,2020-07-15,intc,59.029998779296875,59.34000015258789,58.41999816894531,53.32664108276367,19986300.0,2.0,-0.38756115993477636,54.78118812244413,52.029285510368375,49.251042497522704,-53.849707958046565,7.133852439092944,54.25381253560384,54.2136843363444,27.760000228881836,6.937111840285215
9,2020-07-15,msft,209.55999755859375,211.3300018310547,205.02999877929688,201.5826873779297,32179400.0,2.0,5.461196606726787,210.0377491468696,185.18599810654837,59.7830715935011,82.33246213786151,21.3267290574012,192.68890584309895,183.42133916219075,27.760000228881836,6.937111840285215
9,2020-07-15,t,22.71147918701172,22.756797790527344,22.545316696166992,17.25651741027832,40985612.0,2.0,0.013992173704505007,17.44217078195076,16.490008287568283,50.22137263559671,-36.701801877098035,4.144825724840939,17.231133206685385,17.00627589225769,27.760000228881836,6.937111840285215
10,2020-07-16,aapl,96.5625,97.40499877929688,95.90499877929688,94.51362609863281,110577600.0,3.0,3.3730791182196214,96.86791656860811,84.32855407348174,65.95523267333337,116.02905229705266,48.155088615147534,88.18710810343424,81.37634862263998,28.0,5.323237456891563
10,2020-07-16,amzn,148.55299377441406,151.60000610351562,145.9114990234375,149.9949951171875,127884000.0,3.0,6.874656140857695,163.4066463316363,126.16805154434023,63.57177557023995,71.6362689362001,40.86327261059891,139.27136611938477,129.64858334859213,28.0,5.323237456891563
10,2020-07-16,cat,138.3000030517578,140.99000549316406,137.60000610351562,127.6070785522461,3621500.0,3.0,2.986263943645156,126.65964597153453,109.53223711562367,59.38705784523545,185.78469456911606,40.371119017867855,118.4874984741211,111.6213436126709,28.0,5.323237456891563
10,2020-07-16,hd,256.760009765625,260.5,256.0,237.36581420898438,2511200.0,3.0,3.0227697832793012,237.22701677811165,221.5895023869274,59.22230738841128,164.55404823768436,29.896271860613766,229.4582280476888,220.8348826090495,28.0,5.323237456891563
10,2020-07-16,ibm,117.28489685058594,119.0057373046875,116.78776550292969,99.68549346923828,4530121.0,3.0,-0.28933949486204824,100.06090916341775,92.45002070718773,52.07350824016917,21.931574790319804,7.831028604732334,98.18149185180664,98.08874397277832,28.0,5.323237456891563
10,2020-07-16,intc,58.540000915527344,59.36000061035156,58.400001525878906,53.42601776123047,12425900.0,3.0,-0.35005231475916787,54.59077171624686,52.09774604498361,49.44798359123143,-49.782516249429946,6.906333001844262,54.16979827880859,54.260307502746585,28.0,5.323237456891563
10,2020-07-16,msft,205.39999389648438,205.6999969482422,202.30999755859375,197.590576171875,29940700.0,3.0,4.801467323660091,209.6942470250007,186.46745494033135,57.032207225169664,41.93386641796626,12.815892167781831,193.28837025960286,184.01185760498046,28.0,5.323237456891563
10,2020-07-16,t,22.63595199584961,23.0362548828125,22.598186492919922,17.475027084350586,43674920.0,3.0,0.042568721226384554,17.51724695888884,16.461736920200515,51.57789346081609,-8.87147258891324,3.7577534188443265,17.223316955566407,17.0177299340566,28.0,5.323237456891563
11,2020-07-17,aapl,96.98750305175781,97.14749908447266,95.83999633789062,94.32270812988281,92186800.0,4.0,3.2558170317448543,97.11357099941337,84.90492799350655,65.5996156639012,107.48104427497593,47.57272443740296,88.70110041300455,81.82496096293131,25.68000030517578,3.519437802084483
11,2020-07-17,amzn,150.4499969482422,151.1999969482422,147.42250061035156,148.09849548339844,95226000.0,4.0,6.224428796423098,163.32601288114665,127.78863403047446,61.82816777061967,63.91600318663251,40.86327261059893,140.10698267618815,130.14731661478677,25.68000030517578,3.519437802084483
11,2020-07-17,cat,137.8699951171875,138.42999267578125,136.52999877929688,127.02251434326172,2458200.0,4.0,3.230379064808048,128.0103501956613,109.1333608944266,58.89488168715495,141.3133593264833,35.5674407454164,118.7627176920573,112.04015045166015,25.68000030517578,3.519437802084483
11,2020-07-17,hd,260.0299987792969,260.6499938964844,257.7200012207031,239.48126220703125,3091300.0,4.0,3.399521488066256,238.94272415425377,220.9011463901798,60.169053805935334,164.62324977211125,30.198374640879223,229.80865020751952,221.71510111490886,25.68000030517578,3.519437802084483
11,2020-07-17,ibm,118.91969299316406,120.10516357421875,117.78202819824219,100.56973266601562,4167892.0,4.0,0.03232532653743192,100.26098073114035,92.32631632696511,52.90050524720568,44.90912733515395,12.281887069480886,98.08020680745443,98.18760312398275,25.68000030517578,3.519437802084483
11,2020-07-17,intc,59.41999816894531,60.459999084472656,59.279998779296875,54.202919006347656,16322800.0,4.0,-0.2547008146292171,54.576165288809314,52.1051251469817,50.98625066061269,2.9048212023435367,4.959939800715414,54.08036346435547,54.26388454437256,25.68000030517578,3.519437802084483
11,2020-07-17,msft,204.47000122070312,205.0399932861328,201.38999938964844,196.5828399658203,31635300.0,4.0,4.149478617370903,209.4408771466094,187.3564662982148,56.35504728188898,29.6589201025626,10.02534055451755,193.93305257161458,184.49378560384113,25.68000030517578,3.519437802084483
11,2020-07-17,t,23.021148681640625,23.05891227722168,22.7945613861084,17.394521713256836,30634712.0,4.0,0.05805055966794015,17.56391625942646,16.44876360354961,51.04769661116677,1.7002101715997573,4.386547840082819,17.207384236653645,17.03158901532491,25.68000030517578,3.519437802084483
12,2020-07-20,aapl,96.4175033569336,98.5,96.0625,96.31044006347656,90318000.0,0.0,3.285407209047065,97.53069745199038,85.55780810220885,67.48767468810178,121.26314706759925,51.78781125030515,89.2064427693685,82.31105600992838,24.459999084472656,24.981675430400692
12,2020-07-20,amzn,150.00999450683594,160.0679931640625,149.7010040283203,159.8419952392578,151964000.0,0.0,6.580861156134972,164.81102259341264,128.9127734881303,67.53246129965747,108.72450370075666,52.761860362373326,141.29671579996744,130.8118081410726,24.459999084472656,24.981675430400692
12,2020-07-20,cat,135.75999450683594,136.9499969482422,134.25999450683594,124.91631317138672,2478000.0,0.0,3.216807866084565,128.78030132755035,109.11659122005706,57.13012505732204,109.19869138289715,25.804180959824862,118.77862854003907,112.38901151021322,24.459999084472656,24.981675430400692
12,2020-07-20,hd,259.0400085449219,261.20001220703125,258.0199890136719,239.28811645507812,2451100.0,0.0,3.640548701198668,240.35351964327512,220.7338399758655,60.03739832303358,154.8441858450508,31.35787682839235,229.97021942138673,222.62028986612955,24.459999084472656,24.981675430400692
12,2020-07-20,ibm,120.52581024169922,121.4818344116211,119.63671112060547,101.58258819580078,10384374.0,0.0,0.36477113682998663,100.98345408517311,91.91734471243431,53.844251189130766,83.42596132628111,17.607555569532323,97.92774353027343,98.2763739267985,24.459999084472656,24.981675430400692
12,2020-07-20,intc,60.08000183105469,61.380001068115234,59.34000015258789,55.241817474365234,16868700.0,0.0,-0.09421755850743807,54.89657367655524,51.92293468526116,52.96611160705422,54.73721196137833,13.539931139236504,53.98430430094401,54.30064665476481,24.459999084472656,24.981675430400692
12,2020-07-20,msft,205.0,212.3000030517578,203.00999450683594,205.0321807861328,36884800.0,0.0,4.265395239221988,209.69746774035016,188.69381491345845,60.43011722376112,79.55256419256564,25.55817539613227,194.72114156087238,185.150355275472,24.459999084472656,24.981675430400692
